condition,method,sample,bit_accuracy,ber,message_accuracy,selected_oracle_candidate,dcss_usage_rate
crop50,DCSS,13,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,14,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,15,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS,16,1.0,0.0,1.0,,
crop50,DCSS,17,1.0,0.0,1.0,,
crop50,DCSS,18,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,19,1.0,0.0,1.0,,
crop50,DCSS,20,1.0,0.0,1.0,,
crop50,DCSS,21,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,22,1.0,0.0,1.0,,
crop50,DCSS,23,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS,24,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,25,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,26,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,27,1.0,0.0,1.0,,
crop50,DCSS,28,1.0,0.0,1.0,,
crop50,DCSS,29,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS,30,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,31,1.0,0.0,1.0,,
crop50,DCSS,32,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,33,1.0,0.0,1.0,,
crop50,DCSS,34,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,35,1.0,0.0,1.0,,
crop50,DCSS,36,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,37,1.0,0.0,1.0,,
crop50,DCSS,38,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,39,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,40,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,41,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,42,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,43,1.0,0.0,1.0,,
crop50,DCSS,44,1.0,0.0,1.0,,
crop50,DCSS,45,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,46,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,47,1.0,0.0,1.0,,
crop50,DCSS,48,1.0,0.0,1.0,,
crop50,DCSS,49,1.0,0.0,1.0,,
crop50,DCSS,50,1.0,0.0,1.0,,
crop50,DCSS,51,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS,52,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS,53,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,54,1.0,0.0,1.0,,
crop50,DCSS,55,1.0,0.0,1.0,,
crop50,DCSS,56,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS,57,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,58,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,59,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,60,1.0,0.0,1.0,,
crop50,DCSS,61,1.0,0.0,1.0,,
crop50,DCSS,62,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,63,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,64,1.0,0.0,1.0,,
crop50,DCSS,65,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,66,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS,67,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,68,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,69,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,70,1.0,0.0,1.0,,
crop50,DCSS,71,1.0,0.0,1.0,,
crop50,DCSS,72,1.0,0.0,1.0,,
crop50,DCSS,73,1.0,0.0,1.0,,
crop50,DCSS,74,1.0,0.0,1.0,,
crop50,DCSS,75,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,76,1.0,0.0,1.0,,
crop50,DCSS,77,1.0,0.0,1.0,,
crop50,DCSS,78,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,79,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,80,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS,81,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS,82,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,83,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,84,1.0,0.0,1.0,,
crop50,DCSS,85,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,86,0.7333333492279053,0.2666666507720947,0.0,,
crop50,DCSS,87,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,88,1.0,0.0,1.0,,
crop50,DCSS,89,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS,90,0.6333333253860474,0.36666667461395264,0.0,,
crop50,DCSS,91,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,92,1.0,0.0,1.0,,
crop50,DCSS,93,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,94,1.0,0.0,1.0,,
crop50,DCSS,95,1.0,0.0,1.0,,
crop50,DCSS,96,1.0,0.0,1.0,,
crop50,DCSS,97,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,98,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,99,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,100,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,101,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,102,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,103,1.0,0.0,1.0,,
crop50,DCSS,104,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,105,1.0,0.0,1.0,,
crop50,DCSS,106,1.0,0.0,1.0,,
crop50,DCSS,107,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS,108,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,109,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,110,0.7333333492279053,0.2666666507720947,0.0,,
crop50,DCSS,111,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,112,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,113,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,114,1.0,0.0,1.0,,
crop50,DCSS,115,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,116,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,117,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS,118,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,119,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS,120,1.0,0.0,1.0,,
crop50,DCSS,121,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,122,1.0,0.0,1.0,,
crop50,DCSS,123,1.0,0.0,1.0,,
crop50,DCSS,124,1.0,0.0,1.0,,
crop50,DCSS,125,1.0,0.0,1.0,,
crop50,DCSS,126,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,127,1.0,0.0,1.0,,
crop50,DCSS,128,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,129,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,130,1.0,0.0,1.0,,
crop50,DCSS,131,0.6000000238418579,0.3999999761581421,0.0,,
crop50,DCSS,132,1.0,0.0,1.0,,
crop50,DCSS,133,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,134,1.0,0.0,1.0,,
crop50,DCSS,135,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,136,1.0,0.0,1.0,,
crop50,DCSS,137,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,138,1.0,0.0,1.0,,
crop50,DCSS,139,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS,140,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,141,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS,142,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS,143,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,0,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,1,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,2,1.0,0.0,1.0,,
crop50,DCSS-FT,3,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,4,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,5,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,6,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,7,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,8,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,9,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,10,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,11,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,12,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,13,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,14,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,15,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,16,1.0,0.0,1.0,,
crop50,DCSS-FT,17,1.0,0.0,1.0,,
crop50,DCSS-FT,18,1.0,0.0,1.0,,
crop50,DCSS-FT,19,1.0,0.0,1.0,,
crop50,DCSS-FT,20,1.0,0.0,1.0,,
crop50,DCSS-FT,21,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,22,1.0,0.0,1.0,,
crop50,DCSS-FT,23,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS-FT,24,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,25,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,26,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,27,1.0,0.0,1.0,,
crop50,DCSS-FT,28,1.0,0.0,1.0,,
crop50,DCSS-FT,29,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS-FT,30,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,31,1.0,0.0,1.0,,
crop50,DCSS-FT,32,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,33,1.0,0.0,1.0,,
crop50,DCSS-FT,34,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,35,1.0,0.0,1.0,,
crop50,DCSS-FT,36,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,37,1.0,0.0,1.0,,
crop50,DCSS-FT,38,1.0,0.0,1.0,,
crop50,DCSS-FT,39,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,40,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,41,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,42,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,43,1.0,0.0,1.0,,
crop50,DCSS-FT,44,1.0,0.0,1.0,,
crop50,DCSS-FT,45,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,46,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,47,1.0,0.0,1.0,,
crop50,DCSS-FT,48,1.0,0.0,1.0,,
crop50,DCSS-FT,49,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,50,1.0,0.0,1.0,,
crop50,DCSS-FT,51,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS-FT,52,0.800000011920929,0.19999998807907104,0.0,,
crop50,DCSS-FT,53,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,54,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,55,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,56,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS-FT,57,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,58,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,59,1.0,0.0,1.0,,
crop50,DCSS-FT,60,1.0,0.0,1.0,,
crop50,DCSS-FT,61,1.0,0.0,1.0,,
crop50,DCSS-FT,62,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,63,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,64,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,65,1.0,0.0,1.0,,
crop50,DCSS-FT,66,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,67,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,68,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,69,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,70,1.0,0.0,1.0,,
crop50,DCSS-FT,71,1.0,0.0,1.0,,
crop50,DCSS-FT,72,1.0,0.0,1.0,,
crop50,DCSS-FT,73,1.0,0.0,1.0,,
crop50,DCSS-FT,74,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,75,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,76,1.0,0.0,1.0,,
crop50,DCSS-FT,77,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,78,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,79,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,80,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS-FT,81,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,82,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,83,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,84,1.0,0.0,1.0,,
crop50,DCSS-FT,85,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,86,0.800000011920929,0.19999998807907104,0.0,,
crop50,DCSS-FT,87,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,88,1.0,0.0,1.0,,
crop50,DCSS-FT,89,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,90,0.6333333253860474,0.36666667461395264,0.0,,
crop50,DCSS-FT,91,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,92,1.0,0.0,1.0,,
crop50,DCSS-FT,93,1.0,0.0,1.0,,
crop50,DCSS-FT,94,1.0,0.0,1.0,,
crop50,DCSS-FT,95,1.0,0.0,1.0,,
crop50,DCSS-FT,96,1.0,0.0,1.0,,
crop50,DCSS-FT,97,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,98,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,99,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,100,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,101,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,102,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,103,1.0,0.0,1.0,,
crop50,DCSS-FT,104,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,105,1.0,0.0,1.0,,
crop50,DCSS-FT,106,1.0,0.0,1.0,,
crop50,DCSS-FT,107,0.800000011920929,0.19999998807907104,0.0,,
crop50,DCSS-FT,108,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,109,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,110,0.7666666507720947,0.23333334922790527,0.0,,
crop50,DCSS-FT,111,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,112,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,113,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,114,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,115,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,116,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,117,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,118,1.0,0.0,1.0,,
crop50,DCSS-FT,119,0.8333333134651184,0.1666666865348816,0.0,,
crop50,DCSS-FT,120,1.0,0.0,1.0,,
crop50,DCSS-FT,121,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,122,1.0,0.0,1.0,,
crop50,DCSS-FT,123,1.0,0.0,1.0,,
crop50,DCSS-FT,124,1.0,0.0,1.0,,
crop50,DCSS-FT,125,1.0,0.0,1.0,,
crop50,DCSS-FT,126,0.8666666746139526,0.13333332538604736,0.0,,
crop50,DCSS-FT,127,1.0,0.0,1.0,,
crop50,DCSS-FT,128,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,129,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,130,1.0,0.0,1.0,,
crop50,DCSS-FT,131,0.6000000238418579,0.3999999761581421,0.0,,
crop50,DCSS-FT,132,1.0,0.0,1.0,,
crop50,DCSS-FT,133,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,134,1.0,0.0,1.0,,
crop50,DCSS-FT,135,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,136,1.0,0.0,1.0,,
crop50,DCSS-FT,137,0.8999999761581421,0.10000002384185791,0.0,,
crop50,DCSS-FT,138,1.0,0.0,1.0,,
crop50,DCSS-FT,139,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,140,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,141,0.9666666388511658,0.03333336114883423,0.0,,
crop50,DCSS-FT,142,0.9333333373069763,0.06666666269302368,0.0,,
crop50,DCSS-FT,143,0.8999999761581421,0.10000002384185791,0.0,,
crop50,R-DCSS,0,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,1,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,2,1.0,0.0,1.0,,1.0
crop50,R-DCSS,3,1.0,0.0,1.0,,1.0
crop50,R-DCSS,4,1.0,0.0,1.0,,1.0
crop50,R-DCSS,5,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,6,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,7,0.8666666746139526,0.13333332538604736,0.0,,1.0
crop50,R-DCSS,8,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,9,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,10,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,11,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,12,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,13,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,14,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,15,0.8333333134651184,0.1666666865348816,0.0,,1.0
crop50,R-DCSS,16,1.0,0.0,1.0,,1.0
crop50,R-DCSS,17,1.0,0.0,1.0,,1.0
crop50,R-DCSS,18,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,19,1.0,0.0,1.0,,1.0
crop50,R-DCSS,20,1.0,0.0,1.0,,1.0
crop50,R-DCSS,21,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,22,1.0,0.0,1.0,,1.0
crop50,R-DCSS,23,0.7666666507720947,0.23333334922790527,0.0,,1.0
crop50,R-DCSS,24,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,25,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,26,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,27,1.0,0.0,1.0,,1.0
crop50,R-DCSS,28,1.0,0.0,1.0,,1.0
crop50,R-DCSS,29,0.7666666507720947,0.23333334922790527,0.0,,1.0
crop50,R-DCSS,30,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,31,1.0,0.0,1.0,,1.0
crop50,R-DCSS,32,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,33,1.0,0.0,1.0,,1.0
crop50,R-DCSS,34,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,35,1.0,0.0,1.0,,1.0
crop50,R-DCSS,36,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,37,1.0,0.0,1.0,,1.0
crop50,R-DCSS,38,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,39,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,40,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,41,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,42,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,43,1.0,0.0,1.0,,1.0
crop50,R-DCSS,44,1.0,0.0,1.0,,1.0
crop50,R-DCSS,45,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,46,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,47,1.0,0.0,1.0,,1.0
crop50,R-DCSS,48,1.0,0.0,1.0,,1.0
crop50,R-DCSS,49,1.0,0.0,1.0,,1.0
crop50,R-DCSS,50,1.0,0.0,1.0,,1.0
crop50,R-DCSS,51,0.7666666507720947,0.23333334922790527,0.0,,1.0
crop50,R-DCSS,52,0.8333333134651184,0.1666666865348816,0.0,,1.0
crop50,R-DCSS,53,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,54,1.0,0.0,1.0,,1.0
crop50,R-DCSS,55,1.0,0.0,1.0,,1.0
crop50,R-DCSS,56,0.8666666746139526,0.13333332538604736,0.0,,0.0
crop50,R-DCSS,57,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,58,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,59,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,60,1.0,0.0,1.0,,1.0
crop50,R-DCSS,61,1.0,0.0,1.0,,1.0
crop50,R-DCSS,62,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,63,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,64,1.0,0.0,1.0,,1.0
crop50,R-DCSS,65,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,66,0.8666666746139526,0.13333332538604736,0.0,,1.0
crop50,R-DCSS,67,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,68,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,69,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,70,1.0,0.0,1.0,,1.0
crop50,R-DCSS,71,1.0,0.0,1.0,,1.0
crop50,R-DCSS,72,1.0,0.0,1.0,,1.0
crop50,R-DCSS,73,1.0,0.0,1.0,,1.0
crop50,R-DCSS,74,1.0,0.0,1.0,,1.0
crop50,R-DCSS,75,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,76,1.0,0.0,1.0,,1.0
crop50,R-DCSS,77,1.0,0.0,1.0,,1.0
crop50,R-DCSS,78,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,79,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,80,0.8333333134651184,0.1666666865348816,0.0,,1.0
crop50,R-DCSS,81,0.8333333134651184,0.1666666865348816,0.0,,1.0
crop50,R-DCSS,82,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,83,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,84,1.0,0.0,1.0,,1.0
crop50,R-DCSS,85,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,86,0.7333333492279053,0.2666666507720947,0.0,,1.0
crop50,R-DCSS,87,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,88,1.0,0.0,1.0,,1.0
crop50,R-DCSS,89,0.8666666746139526,0.13333332538604736,0.0,,1.0
crop50,R-DCSS,90,0.6333333253860474,0.36666667461395264,0.0,,1.0
crop50,R-DCSS,91,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,92,1.0,0.0,1.0,,1.0
crop50,R-DCSS,93,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,94,1.0,0.0,1.0,,1.0
crop50,R-DCSS,95,1.0,0.0,1.0,,1.0
crop50,R-DCSS,96,1.0,0.0,1.0,,1.0
crop50,R-DCSS,97,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,98,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,99,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,100,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,101,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,102,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,103,1.0,0.0,1.0,,1.0
crop50,R-DCSS,104,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,105,1.0,0.0,1.0,,1.0
crop50,R-DCSS,106,1.0,0.0,1.0,,1.0
crop50,R-DCSS,107,0.7666666507720947,0.23333334922790527,0.0,,1.0
crop50,R-DCSS,108,0.8999999761581421,0.10000002384185791,0.0,,1.0
crop50,R-DCSS,109,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,110,0.7333333492279053,0.2666666507720947,0.0,,1.0
crop50,R-DCSS,111,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,112,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,113,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,114,1.0,0.0,1.0,,1.0
crop50,R-DCSS,115,0.8999999761581421,0.10000002384185791,0.0,,0.0
crop50,R-DCSS,116,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,117,0.8333333134651184,0.1666666865348816,0.0,,0.0
crop50,R-DCSS,118,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,119,0.7333333492279053,0.2666666507720947,0.0,,0.0
crop50,R-DCSS,120,1.0,0.0,1.0,,1.0
crop50,R-DCSS,121,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,122,1.0,0.0,1.0,,1.0
crop50,R-DCSS,123,1.0,0.0,1.0,,1.0
crop50,R-DCSS,124,1.0,0.0,1.0,,1.0
crop50,R-DCSS,125,1.0,0.0,1.0,,1.0
crop50,R-DCSS,126,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,127,1.0,0.0,1.0,,1.0
crop50,R-DCSS,128,0.9333333373069763,0.06666666269302368,0.0,,1.0
crop50,R-DCSS,129,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,130,1.0,0.0,1.0,,1.0
crop50,R-DCSS,131,0.6000000238418579,0.3999999761581421,0.0,,1.0
crop50,R-DCSS,132,1.0,0.0,1.0,,1.0
crop50,R-DCSS,133,0.9666666388511658,0.03333336114883423,0.0,,1.0
crop50,R-DCSS,134,1.0,0.0,1.0,,1.0
