fallback_mode,threshold,condition,bit_accuracy,message_accuracy,dcss_usage_rate
average,0.1306,macro_average,0.7889814774195353,,
average,0.13069999999999998,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.13069999999999998,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13069999999999998,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13069999999999998,macro_average,0.7889814774195353,,
average,0.1308,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1308,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1308,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1308,macro_average,0.7889814774195353,,
average,0.1309,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1309,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1309,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1309,macro_average,0.7889814774195353,,
average,0.131,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.131,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.131,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.131,macro_average,0.7889814774195353,,
average,0.1311,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1311,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1311,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1311,macro_average,0.7889814774195353,,
average,0.13119999999999998,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.13119999999999998,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13119999999999998,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13119999999999998,macro_average,0.7889814774195353,,
average,0.1313,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1313,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1313,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1313,macro_average,0.7889814774195353,,
average,0.1314,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1314,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1314,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1314,macro_average,0.7889814774195353,,
average,0.1315,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1315,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1315,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1315,macro_average,0.7889814774195353,,
average,0.1316,crop50,0.8711110949516296,0.15833333134651184,0.01666666753590107
average,0.1316,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1316,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1316,macro_average,0.7889814774195353,,
average,0.13169999999999998,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.13169999999999998,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13169999999999998,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13169999999999998,macro_average,0.7889814774195353,,
average,0.1318,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1318,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1318,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1318,macro_average,0.7889814774195353,,
average,0.1319,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1319,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1319,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1319,macro_average,0.7889814774195353,,
average,0.132,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.132,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.132,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.132,macro_average,0.7889814774195353,,
average,0.1321,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1321,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1321,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1321,macro_average,0.7889814774195353,,
average,0.13219999999999998,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.13219999999999998,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13219999999999998,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13219999999999998,macro_average,0.7889814774195353,,
average,0.1323,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1323,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1323,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1323,macro_average,0.7889814774195353,,
average,0.1324,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1324,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1324,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1324,macro_average,0.7889814774195353,,
average,0.1325,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1325,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1325,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1325,macro_average,0.7889814774195353,,
average,0.1326,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1326,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1326,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1326,macro_average,0.7889814774195353,,
average,0.13269999999999998,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.13269999999999998,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13269999999999998,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13269999999999998,macro_average,0.7889814774195353,,
average,0.1328,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1328,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1328,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1328,macro_average,0.7889814774195353,,
average,0.1329,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1329,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1329,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1329,macro_average,0.7889814774195353,,
average,0.133,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.133,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.133,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.133,macro_average,0.7889814774195353,,
average,0.1331,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1331,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1331,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1331,macro_average,0.7889814774195353,,
average,0.13319999999999999,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.13319999999999999,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13319999999999999,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13319999999999999,macro_average,0.7889814774195353,,
average,0.1333,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1333,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1333,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1333,macro_average,0.7889814774195353,,
average,0.1334,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1334,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1334,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1334,macro_average,0.7889814774195353,,
average,0.1335,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1335,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1335,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1335,macro_average,0.7889814774195353,,
average,0.1336,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1336,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1336,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1336,macro_average,0.7889814774195353,,
average,0.13369999999999999,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.13369999999999999,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13369999999999999,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13369999999999999,macro_average,0.7889814774195353,,
average,0.1338,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1338,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1338,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1338,macro_average,0.7889814774195353,,
average,0.1339,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.1339,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1339,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1339,macro_average,0.7889814774195353,,
average,0.134,crop50,0.8711110949516296,0.15833333134651184,0.02500000037252903
average,0.134,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.134,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.134,macro_average,0.7889814774195353,,
average,0.1341,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1341,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1341,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1341,macro_average,0.7892592549324036,,
average,0.13419999999999999,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.13419999999999999,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.13419999999999999,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.13419999999999999,macro_average,0.7892592549324036,,
average,0.1343,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1343,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1343,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1343,macro_average,0.7892592549324036,,
average,0.1344,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1344,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1344,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1344,macro_average,0.7892592549324036,,
average,0.1345,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1345,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1345,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1345,macro_average,0.7892592549324036,,
average,0.1346,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1346,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1346,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1346,macro_average,0.7892592549324036,,
average,0.1347,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1347,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1347,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1347,macro_average,0.7892592549324036,,
average,0.1348,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1348,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1348,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1348,macro_average,0.7892592549324036,,
average,0.1349,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1349,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1349,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1349,macro_average,0.7892592549324036,,
average,0.135,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.135,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.135,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.135,macro_average,0.7892592549324036,,
average,0.1351,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1351,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1351,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1351,macro_average,0.7892592549324036,,
average,0.1352,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1352,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1352,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1352,macro_average,0.7892592549324036,,
average,0.1353,crop50,0.8719444274902344,0.15833333134651184,0.03333333507180214
average,0.1353,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1353,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1353,macro_average,0.7892592549324036,,
average,0.1354,crop50,0.8719444274902344,0.15833333134651184,0.0416666679084301
average,0.1354,crop50_blur,0.8383333086967468,0.03333333507180214,0.0
average,0.1354,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1354,macro_average,0.7892592549324036,,
average,0.1355,crop50,0.8719444274902344,0.15833333134651184,0.0416666679084301
average,0.1355,crop50_blur,0.8383333086967468,0.03333333507180214,0.008333333767950535
average,0.1355,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1355,macro_average,0.7892592549324036,,
average,0.1356,crop50,0.8727777600288391,0.1666666716337204,0.05000000074505806
average,0.1356,crop50_blur,0.8383333086967468,0.03333333507180214,0.008333333767950535
average,0.1356,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1356,macro_average,0.7895370324452718,,
average,0.1357,crop50,0.8727777600288391,0.1666666716337204,0.05000000074505806
average,0.1357,crop50_blur,0.8383333086967468,0.03333333507180214,0.008333333767950535
average,0.1357,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1357,macro_average,0.7895370324452718,,
average,0.1358,crop50,0.8725000023841858,0.1666666716337204,0.06666667014360428
average,0.1358,crop50_blur,0.8383333086967468,0.03333333507180214,0.008333333767950535
average,0.1358,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1358,macro_average,0.7894444465637207,,
average,0.1359,crop50,0.8738889098167419,0.18333333730697632,0.0833333358168602
average,0.1359,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1359,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1359,macro_average,0.7901851932207743,,
average,0.136,crop50,0.8738889098167419,0.18333333730697632,0.0833333358168602
average,0.136,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.136,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.136,macro_average,0.7901851932207743,,
average,0.1361,crop50,0.8738889098167419,0.18333333730697632,0.0833333358168602
average,0.1361,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1361,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1361,macro_average,0.7901851932207743,,
average,0.1362,crop50,0.8738889098167419,0.18333333730697632,0.09166666865348816
average,0.1362,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1362,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1362,macro_average,0.7901851932207743,,
average,0.1363,crop50,0.8738889098167419,0.18333333730697632,0.10000000149011612
average,0.1363,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1363,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1363,macro_average,0.7901851932207743,,
average,0.1364,crop50,0.8738889098167419,0.18333333730697632,0.10000000149011612
average,0.1364,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1364,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1364,macro_average,0.7901851932207743,,
average,0.1365,crop50,0.8738889098167419,0.18333333730697632,0.10833333432674408
average,0.1365,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1365,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1365,macro_average,0.7901851932207743,,
average,0.1366,crop50,0.8741666674613953,0.19166666269302368,0.11666666716337204
average,0.1366,crop50_blur,0.8391666412353516,0.0416666679084301,0.01666666753590107
average,0.1366,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1366,macro_average,0.7902777791023254,,
average,0.1367,crop50,0.8741666674613953,0.19166666269302368,0.11666666716337204
average,0.1367,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1367,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1367,macro_average,0.7905555566151937,,
average,0.1368,crop50,0.8741666674613953,0.19166666269302368,0.125
average,0.1368,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1368,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1368,macro_average,0.7905555566151937,,
average,0.1369,crop50,0.8741666674613953,0.19166666269302368,0.125
average,0.1369,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1369,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1369,macro_average,0.7905555566151937,,
average,0.137,crop50,0.8741666674613953,0.19166666269302368,0.125
average,0.137,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.137,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.137,macro_average,0.7905555566151937,,
average,0.1371,crop50,0.8741666674613953,0.19166666269302368,0.125
average,0.1371,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1371,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1371,macro_average,0.7905555566151937,,
average,0.1372,crop50,0.8758333325386047,0.20000000298023224,0.13333334028720856
average,0.1372,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1372,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1372,macro_average,0.7911111116409302,,
average,0.1373,crop50,0.8758333325386047,0.20000000298023224,0.13333334028720856
average,0.1373,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1373,crop50_jpeg,0.6575000286102295,0.0,0.0
average,0.1373,macro_average,0.7911111116409302,,
average,0.1374,crop50,0.8758333325386047,0.20000000298023224,0.13333334028720856
average,0.1374,crop50_blur,0.8399999737739563,0.0416666679084301,0.02500000037252903
average,0.1374,crop50_jpeg,0.6575000286102295,0.0,0.0
